tstamp,temp,hum,light,co,no2,noise
20170902154500,23.99,29.15,4.93,1.17,131.63,50
20170902160000,24.10,28.81,4.85,1.17,134.06,50
20170902161500,24.21,27.55,4.77,1.17,139.39,50
20170902163000,24.25,25.77,4.53,1.17,146.10,50
20170902164500,24.21,24.43,4.51,1.17,152.32,50
20170902170000,24.21,24.33,4.47,1.17,153.91,50
20170902171500,24.17,24.64,4.39,1.17,152.17,50
20170902173000,24.21,24.44,4.28,1.17,154.65,50
20170902174500,24.17,24.79,4.31,1.17,152.64,51.67
20170902180000,24.10,24.24,4.21,1.17,155.18,50
20170902181500,24.13,23.71,4.17,1.17,156.25,50
20170902183000,24.09,23.61,4.02,1.17,155.55,50
20170902184500,24.03,23.63,4.05,1.17,150.61,50
20170902190000,23.93,23.95,3.95,1.17,149.80,50
20170902191500,23.86,23.94,3.86,1.17,149.86,50
20170902193000,23.85,23.50,3.65,1.17,153.06,55.51
20170902194500,23.73,23.19,3.51,1.17,154.89,50
20170902200000,23.77,23.30,3.40,1.17,150.57,50
20170902201500,23.77,23.42,3.33,1.17,147.04,50
20170902203000,23.85,23.61,2.95,1.17,144.94,50
20170902204500,24.19,23.54,2.44,1.17,140.72,50
20170902210000,24.91,24.71,0.30,1.17,130.49,55.21
20170902211500,26.07,24.27,0,1.17,126.48,50.21
20170902213000,26.13,24.35,0,1.17,125.99,55.64
20170902214500,26.40,24.19,0,1.17,125.60,50
20170902220000,26.16,24.64,0,1.17,125.55,50
20170902221500,26.10,24.85,0,1.17,125.58,50
20170902223000,26.03,25.05,0,1.17,125.45,50
20170902224500,26,25.17,0,1.17,125.73,50
20170902230000,26,25.25,0,1.17,125.86,50
20170902231500,26,25.32,0,1.17,126.05,50
20170902233000,25.99,25.38,0,1.17,126.17,50
20170902234500,25.91,25.53,0,1.17,126.07,50
20170903000000,25.90,25.61,0,1.17,126.04,50
20170903001500,25.90,25.72,0,1.17,126.06,50
20170903003000,25.90,25.86,0,1.17,125.85,50
20170903004500,25.84,25.98,0,1.17,125.69,50
20170903010000,25.80,26.16,0,1.17,125.39,50
20170903011500,25.92,26.14,0,1.17,125.32,57.91
20170903013000,26.02,26.04,0,1.17,125.46,50
20170903014500,25.90,26.28,0,1.17,125.49,57.47
20170903020000,26.26,25.93,0,1.17,125.25,52.91
20170903021500,25.87,26.66,0,1.17,125.46,50
20170903023000,25.87,26.91,0,1.17,125.42,56.33
20170903024500,25.92,26.95,0,1.17,125.51,50
20170903030000,25.73,27.46,0,1.17,125.52,50
20170903031500,25.69,27.69,0,1.17,125.53,50
20170903033000,25.61,27.89,0,1.17,125.55,50
20170903034500,25.60,28.10,0,1.17,125.54,50
20170903040000,25.60,28.28,0,1.17,125.50,50
20170903041500,25.59,28.52,0,1.17,125.54,50
20170903043000,25.54,28.68,0,1.17,125.54,50
20170903044500,25.50,28.84,0,1.17,125.56,51.22
20170903050000,25.77,28.54,0,1.17,125.50,54.63
20170903051500,25.61,28.87,0,1.17,125.62,50
20170903053000,25.50,29.10,0,1.17,125.68,50
20170903054500,25.50,29.28,0,1.17,125.75,50
20170903060000,25.50,29.40,0,1.17,125.74,50
20170903061500,25.47,29.49,0,1.17,125.76,50
20170903063000,25.44,29.57,0,1.17,125.86,50
20170903064500,25.40,29.70,0,1.17,125.90,50
20170903070000,25.40,29.77,0,1.17,125.97,50
20170903071500,25.40,29.81,0,1.17,126.04,50
20170903073000,25.40,29.89,0,1.17,126.02,50
20170903074500,25.40,29.93,0.04,1.17,126.17,50
20170903080000,25.40,29.96,0.21,1.17,126.22,50
20170903081500,25.39,30.07,3.45,1.17,126.70,51.64
20170903083000,25.45,29.95,3.43,1.17,126.91,50.59
20170903084500,25.58,29.84,3.45,1.17,126.67,56.45
20170903090000,25.77,29.80,3.52,1.17,126.15,50
20170903091500,25.46,30.89,3.54,1.17,124.77,50
20170903093000,25.39,31.21,3.77,1.17,125.33,50
20170903094500,25.37,31.42,3.73,1.17,125.25,54.68
20170903100000,25.59,31.02,3.76,1.17,124.89,50
20170903101500,25.44,31.22,3.82,1.17,125.21,50
20170903103000,25.28,31.05,4.09,1.17,125.79,50
20170903104500,25.22,30.69,4.20,1.17,126.56,50
20170903110000,25.15,30.26,4.27,1.17,126.66,50
20170903111500,25.28,29.99,4.46,1.17,126.27,50
20170903113000,25.60,29.20,4.74,1.17,126.57,58.89
20170903114500,24.95,28.71,4.73,1.17,130.99,50
20170903120000,24.62,28.71,4.92,1.17,132.26,50
20170903121500,24.79,28,5.28,1.17,134.27,50
20170903123000,23.84,29.37,5.26,1.17,139,50
20170903124500,23.79,29.25,5.40,1.17,143.65,50
20170903130000,23.97,28.45,5.51,1.17,147.86,56.23
20170903131500,24.11,27.84,5.75,1.17,145.35,50
20170903133000,24.39,27.30,5.61,1.17,151.41,50
20170903134500,24.75,26.61,5.69,1.17,156.69,50
20170903140000,24.88,26.45,5.65,1.17,157.01,50
20170903141500,25.04,25.98,5.33,1.17,158.66,50
20170903143000,24.99,26.19,5.13,1.17,155.09,50
20170903144500,25.17,25.85,5.46,1.17,154.80,50
20170903150000,25.27,25.58,5.43,1.17,154.49,54.63
20170903151500,25.44,24.81,5.25,1.17,157.38,50
20170903153000,25.33,24.53,5.29,1.17,159.63,50
20170903154500,25.41,24.53,4.95,1.17,159.48,50
20170903160000,25.21,25.19,5.25,1.17,155.25,54.58
20170903161500,25.38,24.97,4.89,1.17,153.87,50
20170903163000,25.62,24.25,5.15,1.17,159.78,50
20170903164500,25.65,23.94,4.86,1.17,162.47,50
20170903170000,25.57,24.41,4.70,1.17,161.85,50
20170903171500,25.41,24.55,4.52,1.17,160.24,50
20170903173000,25.16,25.15,4.25,1.17,156.98,50
20170903174500,25.11,25.05,4.25,1.17,159.08,50
20170903180000,25.03,25.08,4.44,1.17,158.55,54.67
20170903181500,25.09,25.07,4.33,1.17,156.91,50
20170903183000,25.09,24.29,4.30,1.17,163.28,50
20170903184500,25.19,23.93,4.17,1.17,163.05,50
20170903190000,24.96,23.92,3.94,1.17,163.42,51.03
20170903191500,24.79,24.16,3.77,1.17,160.42,50
20170903193000,24.66,24.02,3.68,1.17,161.30,50
20170903194500,24.69,23.16,3.64,1.17,167.04,50
20170903200000,24.55,23.80,3.51,1.17,163.17,50
20170903201500,24.45,24.06,3.27,1.17,162.31,50
20170903203000,24.41,23.94,2.72,1.17,157.38,50
20170903204500,24.68,23.60,2.57,1.17,152.81,50
20170903210000,25.11,23.79,0.40,1.17,143.37,50
20170903211500,26.05,23.81,0,1.17,133.19,50
20170903213000,26.26,23.94,0,1.17,129.63,50
20170903214500,26.30,23.88,0,1.17,129.36,50
20170903220000,26.30,23.90,0,1.17,129.16,50
20170903221500,26.30,24.02,0,1.17,128.96,50
20170903223000,26.28,24.11,0,1.17,128.65,50
20170903224500,26.20,24.10,0,1.17,128.33,50
20170903230000,26.20,24.07,0,1.17,129.02,50
20170903231500,26.12,23.99,0,1.17,128.82,50
20170903233000,26.10,23.85,0,1.17,128.73,50
20170903234500,26.19,23.83,0,1.17,127.83,55.42
20170904000000,26.27,23.71,0,1.17,127.49,50
20170904001500,26.23,23.79,0,1.17,127.32,55.62
20170904003000,26.29,23.71,0,1.17,127.51,50
20170904004500,26.41,23.46,0,1.17,127.44,60.46
20170904010000,26.36,23.51,0,1.17,127.64,50
20170904011500,26.07,23.88,0,1.17,127.56,50
20170904013000,26.16,23.72,0,1.17,127.46,55.38
20170904014500,26.08,23.90,0,1.17,127.43,50
20170904020000,26.07,23.96,0,1.17,127.76,55.09
20170904021500,26.12,23.88,0,1.17,128,50
20170904023000,25.93,24.20,0,1.17,128.26,50
20170904024500,25.90,24.44,0,1.17,128.15,50
20170904030000,25.84,24.63,0,1.17,128.28,50
20170904031500,25.81,24.79,0,1.17,128.30,50
20170904033000,25.80,24.99,0,1.17,127.92,50
20170904034500,25.80,25.24,0,1.17,127.68,50
20170904040000,25.80,25.47,0,1.17,127.49,50
20170904041500,25.80,25.71,0,1.17,126.79,50
20170904043000,25.79,26.02,0,1.17,126.47,50
20170904044500,25.74,26.40,0,1.17,125.88,50
20170904050000,25.70,26.77,0,1.17,125.50,50
20170904051500,25.70,27.06,0,1.17,125.04,50
20170904053000,25.70,27.34,0,1.17,124.42,50
20170904054500,25.70,27.76,0,1.17,124.05,50.63
20170904060000,25.94,27.79,0,1.17,123.39,54.34
20170904061500,25.77,28.43,0,1.17,123.04,50
20170904063000,25.70,28.94,0,1.17,122.79,50
20170904064500,25.65,29.51,0,1.17,122.53,50
20170904070000,25.73,29.75,0,1.17,122.29,54.14
20170904071500,25.88,29.89,1.65,1.17,121.99,51.45
20170904073000,25.62,30.95,3.46,1.17,121.61,50.59
20170904074500,25.63,31.89,3.23,1.17,121.19,50.89
20170904080000,25.61,32.69,3.31,1.17,120.76,51.63
20170904081500,25.69,32.81,3.49,1.17,120.79,60.93
20170904083000,25.71,33.35,3.54,1.17,121.40,53.35
20170904084500,25.71,34.10,3.56,1.17,120.96,50
20170904090000,25.91,34.21,3.47,1.17,120.68,55.27
20170904091500,26.09,34.12,3.43,1.17,120.61,54.33
20170904093000,26.26,33.96,3.51,1.17,120.84,50
20170904094500,26.16,34.30,3.52,1.17,121.11,55.60
20170904100000,26.31,34.06,3.44,1.17,121.91,50.96
20170904101500,26.39,34.20,3.42,1.17,121.85,54.89
20170904103000,26.38,35.11,3.49,1.17,120.46,55.39
20170904104500,26.38,34.84,3.61,1.17,120.59,50
20170904110000,26.34,34.85,3.71,1.17,120.14,51.49
20170904111500,26.33,34.71,3.99,1.17,119.86,52.91
20170904113000,26.42,34.53,4.05,1.17,120.51,50
20170904114500,26.45,34.72,4.19,1.17,120.97,54.99
20170904120000,26.65,34.51,4.37,1.17,121.81,61.13
20170904121500,27.13,33.57,4.52,1.17,122.57,60.23
20170904123000,27.05,33.57,4.72,1.17,123.86,55.43
20170904124500,26.17,35,3.83,1.17,124.26,51.63
20170904130000,24.97,37.17,3.72,1.17,128.56,51.45
20170904131500,25.04,36.85,3.81,1.17,129.04,52
20170904133000,25.12,36.83,3.97,1.17,128.23,52.33
20170904134500,25.06,36.73,4.04,1.17,132.48,50
20170904140000,25.19,36.19,4.11,1.17,134.06,55.77
20170904141500,25.11,36.39,4.11,1.17,135.01,50.89
20170904143000,25.09,36.35,4.06,1.17,136.51,50.20
20170904144500,25.03,36.45,4.09,1.17,135.89,52.51
20170904150000,24.85,37,4.16,1.17,134.53,50
20170904151500,24.90,36.57,4.39,1.17,135.63,50
20170904153000,24.94,35.69,4.39,1.17,137.95,50
20170904154500,25.37,33.60,4.53,1.17,145.71,50.07
20170904160000,25.03,35.31,4.29,1.17,140.88,51.12
20170904161500,25.25,34.48,4.23,1.17,141.46,52.95
20170904163000,25.28,34.38,4.23,1.17,141.51,50.73
20170904164500,24.97,35.75,4.22,1.17,137.05,51.40
20170904170000,25.01,35.63,4.01,1.17,138.35,50
20170904171500,25.14,34.91,3.92,1.17,140.73,51.07
20170904173000,24.89,35.89,3.93,1.17,134.39,50.76
20170904174500,24.79,36.11,3.98,1.17,134.98,50
20170904180000,24.65,36.57,4.05,1.17,134.28,51.09
20170904181500,24.99,35.69,4.07,1.17,139.79,51.03
20170904183000,24.77,36.27,4,1.17,139.06,51.43
20170904184500,24.77,36.11,3.91,1.17,139.44,50
20170904190000,24.51,37.03,4.06,1.17,134.03,55.13
20170904191500,24.21,37.28,3.87,1.17,132.09,50
20170904193000,24.18,37.14,3.66,1.17,132.80,50
20170904194500,24.03,37.43,3.51,1.17,132.40,50
20170904200000,23.99,37.44,3.40,1.17,129.67,50
20170904201500,24.53,36.13,3.31,1.17,125.35,50
20170904203000,24.34,36.43,2.61,1.17,128.32,50
20170904204500,24.35,36.55,2.55,1.17,128.61,50
20170904210000,25.09,35.29,0.06,1.17,125,50
20170904211500,26.20,32.97,0,1.17,124.70,54.37
20170904213000,26.40,32.52,0,1.17,124.63,50
20170904214500,26.40,32.58,0,1.17,124.73,50
20170904220000,26.40,32.63,0,1.17,125.12,50
20170904221500,26.40,32.66,0,1.17,125.15,50
20170904223000,26.35,32.70,0,1.17,125.50,50
20170904224500,26.32,32.70,0,1.17,125.92,50
20170904230000,26.30,32.74,0,1.17,126.20,50
20170904231500,26.30,32.73,0,1.17,126.48,50
20170904233000,26.30,32.70,0,1.17,126.46,50
20170904234500,26.30,32.70,0,1.17,126.40,50
20170905000000,26.30,32.72,0,1.17,126.68,50
20170905001500,26.30,32.80,0,1.17,126.80,50
20170905003000,26.30,32.81,0,1.17,126.56,50
20170905004500,26.25,32.86,0,1.17,126.41,53.70
20170905010000,26.50,32.49,0,1.17,125.97,51.91
20170905011500,26.34,32.86,0,1.17,126.03,50
20170905013000,26.26,33.09,0,1.17,126.20,50
20170905014500,26.21,33.24,0,1.17,126.15,50
20170905020000,26.20,33.36,0,1.17,126.08,50
20170905021500,26.20,33.51,0,1.17,126.19,50
20170905023000,26.20,33.64,0,1.17,126.18,50
20170905024500,26.20,33.80,0,1.17,126.20,50
20170905030000,26.18,33.99,0,1.17,126.56,50
20170905031500,26.18,34.12,0,1.17,126.38,50
20170905033000,26.34,33.82,0,1.17,126.29,53.48
20170905034500,26.32,33.99,0,1.17,126.27,52.98
20170905040000,26.66,33.37,0,1.17,125.86,60.51
20170905041500,26.84,33.05,0,1.17,125.61,55.55
20170905043000,26.44,33.72,0,1.17,125.77,50
20170905044500,26.21,34.18,0,1.17,125.98,50
20170905050000,26.10,34.34,0,1.17,125.88,50
20170905051500,26.10,34.46,0,1.17,125.75,50
20170905053000,26.10,34.52,0,1.17,125.31,50
20170905054500,26.10,34.59,0,1.17,124.98,50
20170905060000,26.10,34.69,0,1.17,124.52,50
20170905061500,26.07,34.87,0,1.17,124.82,50
20170905063000,26.30,34.59,0,1.17,124.30,52.72
20170905064500,26.30,34.78,0,1.17,124.68,53.85
20170905070000,26.35,34.98,2.01,1.17,124.77,56.88
20170905071500,26.14,35.69,3.27,1.17,125.50,50
20170905073000,25.79,36.35,3.34,1.17,123.30,51.19
20170905074500,25.79,36.32,3.29,1.17,122.88,51.85
20170905080000,25.94,36.24,3.47,1.17,121.95,57.76
20170905081500,25.81,36.76,3.64,1.17,121.75,63.67
20170905083000,25.61,37.47,3.87,1.17,121.80,51.56
20170905084500,25.75,37.27,3.63,1.17,123.37,51.12
20170905090000,25.56,38.44,3.77,1.17,121.35,50
20170905091500,24.51,41.45,3.79,1.17,120.13,50
20170905093000,25.39,39.51,3.85,1.17,119.47,50
20170905094500,25.39,40.35,3.87,1.17,119.03,55.86
20170905100000,24.47,43.83,3.85,1.17,118.18,57.65
20170905101500,24.29,45.51,3.89,1.17,118.43,56.75
20170905103000,24.50,45.40,3.91,1.17,118.96,56.41
20170905104500,24.46,46.37,4.01,1.17,119.84,61.48
20170905110000,24.43,47.04,4.27,1.17,119.57,52.39
20170905111500,24.46,47.31,4.49,1.17,120.19,51.33
20170905113000,24.55,47.37,4.70,1.17,122.35,53.73
20170905114500,24.83,46.97,4.81,1.17,122.47,58.37
20170905120000,24.83,47.61,4.97,1.17,123.10,50
20170905121500,24.81,47.31,4.23,1.17,122.74,50.20
20170905123000,24.99,46.51,4.05,1.17,122.71,56.40
20170905124500,25.04,45.96,4.08,1.17,123.34,59.93
20170905130000,25.04,45.96,4.05,1.17,122.83,57.80
20170905131500,25.11,45.62,4.08,1.17,122.57,53.83
20170905133000,25.14,45.38,4.15,1.17,123.50,50.21
20170905134500,25.25,44.76,4.26,1.17,123.98,50.07
20170905140000,25.35,44.57,4.19,1.17,124.47,54.73
20170905141500,25.39,44.65,4.20,1.17,123.51,54.03
20170905143000,25.56,44.27,4.32,1.17,123.49,52.04
20170905144500,25.62,43.36,4.24,1.17,124.57,50
20170905150000,25.73,43.04,4.38,1.17,124.91,50
20170905151500,25.68,42.82,4.46,1.17,125.01,56.13
20170905153000,25.76,42.29,4.65,1.17,126.12,53.21
20170905154500,25.62,42.17,4.34,1.17,128.50,51.46
20170905160000,25.45,41.92,4.42,1.17,126.55,54.55
20170905161500,25.49,41.59,4.30,1.17,125.62,59.04
20170905163000,25.61,41.51,4.30,1.17,125.87,51.29
20170905164500,25.40,41.50,4.07,1.17,125.90,50.20
20170905170000,25.27,41.02,4.18,1.17,126.78,51.25
20170905171500,25.21,40.77,4.16,1.17,129,54.49
20170905173000,25.30,40.41,3.97,1.17,130.49,50
20170905174500,25.25,40.04,4.15,1.17,129.85,50
20170905180000,25.19,40.01,4.43,1.17,130.59,50
20170905181500,25.11,39.89,4.23,1.17,128.96,50
20170905183000,25.01,40,4.24,1.17,128.34,50
20170905184500,24.92,40.41,4.11,1.17,127.63,50.97
20170905190000,24.94,40.41,4.04,1.17,128.37,50
20170905191500,24.81,40.38,3.83,1.17,129.48,50
20170905193000,24.79,40.37,3.63,1.17,130.18,50
20170905194500,24.63,40.39,3.60,1.17,129.01,50
20170905200000,24.35,40.79,3.42,1.17,127.48,50
20170905201500,24.36,40.65,2.90,1.17,125.57,50
20170905203000,24.31,40.64,2.55,1.17,125.30,50
20170905204500,24.53,40.37,2.52,1.17,123.95,50
20170905210000,24.99,39.81,0.53,1.17,124.25,55.47
20170905211500,26.31,36.97,0,1.17,125.08,50
20170905213000,26.44,36.55,0,1.17,126.64,50
20170905214500,26.50,36.26,0,1.17,126.79,50
20170905220000,26.50,36.15,0,1.17,126.15,50
20170905221500,26.52,36.19,0,1.17,126.28,54.15
20170905223000,26.75,35.77,0,1.17,126.60,50
20170905224500,26.53,36.18,0,1.17,126.99,50
20170905230000,26.50,36.23,0,1.17,126.48,50
20170905231500,26.58,36.04,0,1.17,126.58,54.27
20170905233000,26.62,36.01,0,1.17,126.98,50
20170905234500,26.47,36.37,0,1.17,127.51,50
20170906000000,26.40,36.49,0,1.17,127.61,50
20170906001500,26.65,36.07,0,1.17,127.57,55.73
20170906003000,26.53,36.41,0,1.17,127.97,50
20170906004500,26.45,36.57,0,1.17,128.14,57.30
20170906010000,26.66,36.21,0,1.17,128.27,50.20
20170906011500,26.43,36.63,0,1.17,128.74,50
20170906013000,26.40,36.85,0,1.17,128.91,50
20170906014500,26.33,37.02,0,1.17,129.01,50
20170906020000,26.57,36.70,0,1.17,129,55.03
20170906021500,26.44,37.14,0,1.17,130.14,50
20170906023000,26.32,37.39,0,1.17,130.30,50
20170906024500,26.30,37.59,0,1.17,131.02,50
20170906030000,26.30,37.65,0,1.17,131.46,50
20170906031500,26.51,37.24,0,1.17,131.19,55.77
20170906033000,26.40,37.44,0,1.17,131.32,50
20170906034500,26.30,37.72,0,1.17,131.63,50
20170906040000,26.29,37.79,0,1.17,131.34,50
20170906041500,26.30,37.80,0,1.17,130.58,50
20170906043000,26.28,37.76,0,1.17,130.23,50
20170906044500,26.24,37.80,0,1.17,129.87,50
20170906050000,26.20,37.86,0,1.17,129.37,50
20170906051500,26.20,37.95,0,1.17,128.98,50
20170906053000,26.20,38,0,1.17,128.66,50
20170906054500,26.20,38.05,0,1.17,128.60,50
20170906060000,26.21,38.10,0,1.17,128.66,55.95
20170906061500,26.47,37.56,0,1.17,127.59,50.08
20170906063000,26.27,37.98,0,1.17,128.06,50
20170906064500,26.20,38.09,0,1.17,128.15,50
20170906070000,26.11,38.56,2.50,1.17,127.58,50
20170906071500,26.05,38.99,3.29,1.17,127.81,50
20170906073000,25.89,39.07,3.20,1.17,126.82,51.17
20170906074500,25.90,38.88,3.18,1.17,126.52,52.32
20170906080000,25.76,39.21,3.29,1.17,125.77,56.04
20170906081500,25.83,39.29,3.44,1.17,125.02,56.81
20170906083000,25.81,39.47,3.54,1.17,125.24,55.30
20170906084500,25.65,40.11,3.45,1.17,125.78,51.21
20170906090000,24.66,43.45,3.43,1.17,124.51,50
20170906091500,24.12,45.07,3.48,1.17,124.43,50
20170906093000,24.19,44.97,3.55,1.17,124.11,50
20170906094500,24.39,44.67,3.55,1.17,122.57,50
20170906100000,24.29,45.23,3.57,1.17,123.52,52.45
20170906101500,24.21,46.09,3.61,1.17,123.55,50
20170906103000,24.29,46.15,3.59,1.17,122.48,50
20170906104500,24.45,45.85,3.73,1.17,123.01,52.83
20170906110000,24.56,45.95,3.89,1.17,123.32,56.03
20170906111500,24.61,46.23,4.09,1.17,123.26,56.33
20170906113000,24.77,45.86,4.35,1.17,124.03,50
20170906114500,24.88,45.85,4.49,1.17,123.83,51.37
20170906120000,24.87,45.97,3.75,1.17,124.14,50
20170906121500,25.05,45.55,3.79,1.17,123.38,50
20170906123000,25.03,45.68,3.87,1.17,123.59,50
20170906124500,25.05,45.65,3.78,1.17,124.42,56.62
20170906130000,25.13,45.44,3.79,1.17,124.61,52.72
20170906131500,25.27,45.26,3.94,1.17,123.60,51.31
20170906133000,25.18,44.98,3.98,1.17,126.03,50
20170906134500,25.23,44.08,3.97,1.17,126.92,51.41
20170906140000,25.28,43.77,4,1.17,125,52.73
20170906141500,25.35,43.21,4.10,1.17,123.96,51.39
20170906143000,25.45,42.51,4.09,1.17,125.26,50
20170906144500,25.64,41.79,4.15,1.17,126.17,50
20170906150000,25.53,42.21,4.28,1.17,125.21,50
20170906151500,25.63,41.26,4.40,1.17,127.79,50
20170906153000,25.82,40.26,4.63,1.17,128.14,50
20170906154500,25.63,39.50,4.52,1.17,128.29,55.35
20170906160000,25.57,39.22,4.27,1.17,127.57,50
20170906161500,25.53,39.27,4.46,1.17,127.52,55.93
20170906163000,25.65,38.64,4.50,1.17,127.69,50
20170906164500,25.53,38.89,4.43,1.17,126.79,50
20170906170000,25.44,39.02,4.43,1.17,126.22,53.10
20170906171500,25.43,38.86,4.36,1.17,128,50
20170906173000,25.50,38.19,4.35,1.17,130.47,50
20170906174500,25.33,38.43,4.43,1.17,128.96,50
20170906180000,25.40,38.11,4.56,1.17,130.29,54.39
20170906181500,25.29,38.17,4.41,1.17,130.47,50
20170906183000,25.26,38.11,4.43,1.17,130.45,50
20170906184500,25.20,37.94,4.18,1.17,130.53,52.46
20170906190000,25.13,37.89,3.91,1.17,131.79,52.47
20170906191500,25,38.32,3.65,1.17,130.06,50.89
20170906193000,24.99,38.37,3.44,1.17,129.45,52.38
20170906194500,24.97,38.43,3.49,1.17,130.19,50
20170906200000,24.91,38.58,3.31,1.17,131.13,50
20170906201500,24.85,38.42,3.20,1.17,130.64,50
20170906203000,24.72,38.55,2.86,1.17,130.07,50
20170906204500,24.80,38.19,2.47,1.17,130.83,50
20170906210000,25.50,36.97,2.12,1.17,126.25,50
20170906211500,26.22,35.57,2.20,1.17,124.38,55.39
20170906213000,26.35,35.15,0.29,1.17,126.83,50
20170906214500,26.11,35.56,0,1.17,128.27,50
20170906220000,26.05,36,0,1.17,127.95,50
20170906221500,25.95,36.60,0,1.17,127.83,50
20170906223000,26.13,36.54,0,1.17,127.64,50
20170906224500,26.26,36.45,0,1.17,127.92,50
20170906230000,26.39,36.32,0,1.17,128.04,50
20170906231500,26.44,36.31,0,1.17,128.48,50
20170906233000,26.50,36.25,0,1.17,128.34,50
20170906234500,26.50,36.37,0,1.17,128.43,50
20170907000000,26.50,36.36,0,1.17,128.21,50
20170907001500,26.50,36.54,0,1.17,128.56,50
20170907003000,26.50,36.60,0,1.17,128.07,50
20170907004500,26.59,36.48,0,1.17,128.10,56.01
20170907010000,26.67,36.37,0,1.17,127.54,50
20170907011500,26.50,36.80,0,1.17,127.55,50
20170907013000,26.43,36.96,0,1.17,127.64,50
20170907014500,26.40,37.05,0,1.17,127.22,50
20170907020000,26.40,37.11,0,1.17,126.41,50
20170907021500,26.40,37,0,1.17,125.67,50
20170907023000,26.40,37.03,0,1.17,125.47,50
20170907024500,26.38,37.15,0,1.17,125.91,50
20170907030000,26.30,37.25,0,1.17,126.35,50
20170907031500,26.33,37.22,0,1.17,125.73,50
20170907033000,26.51,36.95,0,1.17,126.26,55.63
20170907034500,26.46,36.94,0,1.17,125.19,50
20170907040000,26.34,37.09,0,1.17,124.60,50
20170907041500,26.30,37.10,0,1.17,124.04,50
20170907043000,26.30,37.19,0,1.17,124.83,50
20170907044500,26.27,37.18,0,1.17,125.05,50
20170907050000,26.23,37.11,0,1.17,124.09,50
20170907051500,26.20,37.02,0,1.17,123.86,50
20170907053000,26.20,37.01,0,1.17,123.69,50
20170907054500,26.20,36.87,0,1.17,123.65,50
20170907060000,26.20,36.80,0,1.17,123.18,50
20170907061500,26.15,36.54,0,1.17,122.96,50
20170907063000,26.10,36.33,0,1.17,123.07,50
20170907064500,26.10,36.19,0,1.17,123.14,50
20170907070000,26.04,35.82,1.66,1.17,122.87,50.55
20170907071500,25.99,36.05,3.31,1.17,123,52.30
20170907073000,26.04,35.81,3.17,1.17,124.25,50
20170907074500,25.86,35.31,3.20,1.17,123.78,50
20170907080000,25.81,34.51,3.28,1.17,123.52,51.50
20170907081500,25.91,34.61,3.34,1.17,123.13,58.39
20170907083000,25.90,33.95,3.60,1.17,123.74,52.48
20170907084500,25.88,33.03,3.55,1.17,124.52,50.89
20170907090000,24.90,31.20,3.44,1.17,126.91,50
20170907091500,24.57,30.48,3.39,1.17,126.77,50
20170907093000,24.69,29.65,3.47,1.17,129.58,50
20170907094500,24.83,29.10,3.51,1.17,129.86,50
20170907100000,24.58,29.85,3.42,1.17,130.29,54.02
20170907101500,24.78,29.89,3.20,1.17,131.13,50
20170907103000,24.88,29.85,3.30,1.17,131.61,50.55
20170907104500,24.57,30.45,3.33,1.17,132.46,51.09
20170907110000,24.51,31.45,3.50,1.17,129.68,55.95
20170907111500,24.78,32.05,3.69,1.17,126.64,51.65
